room_type,calculated_host_listings_count,availability_365,price,distance,cancellation_policy,size,amenities_num,security_deposit,cleaning_fee,guests_included,extra_people,bathrooms,bedrooms,beds,bed_type,accommodates
16,1,294,37,5.068134351739491,20,41.570187457174875,26,100.0,15.0,1,0.0,1.0,1.0,1.0,7,1
16,1,196,25,3.566707220627378,18,12.0,32,0.0,15.0,1,0.0,1.0,1.0,1.0,7,1
16,1,84,29,6.390478618710186,18,13.0,12,213.93,26.73,1,12.0,1.0,1.0,2.0,7,2
15,2,0,65,5.8514558237565115,18,75.73320017627569,7,213.93,35.0,1,0.0,1.0,1.0,3.0,7,6
15,1,0,93,3.557160593996828,20,65.0,14,500.0,40.0,1,0.0,1.0,1.0,2.0,7,2
15,1,279,60,14.835671351181418,18,12.0,17,0.0,40.0,2,15.0,1.0,2.0,3.0,7,3
16,2,310,50,3.498579522757968,20,49.82340725634625,13,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,2,2,40,4.045272492077877,20,51.190435647381875,23,0.0,0.0,2,10.0,1.0,1.0,1.0,7,2
16,1,270,36,5.485446197874685,19,10.0,29,100.0,15.0,1,15.0,1.0,1.0,1.0,7,2
15,1,0,70,4.421868224229698,20,71.0,15,0.0,0.0,1,0.0,1.0,1.0,1.0,7,2
15,2,205,113,4.157595933508388,18,80.0,18,0.0,40.0,1,0.0,1.0,1.0,1.0,7,2
16,1,89,39,3.704911775424425,20,140.0,10,250.0,10.0,1,20.0,1.0,1.0,1.0,7,1
16,2,311,26,7.394535227330235,18,66.0,6,200.0,20.0,1,15.0,1.0,1.0,1.0,7,2
16,2,64,49,2.6385874282601955,18,69.06139860335688,9,213.93,15.0,2,25.0,1.0,1.0,1.0,7,3
15,1,0,35,4.6775032685407725,18,15.0,30,0.0,12.0,2,15.0,1.0,1.0,2.0,7,3
16,1,89,29,2.1400948404974836,20,200.0,23,213.93,10.0,1,10.0,1.0,1.0,1.0,7,2
15,1,0,47,7.602648926857303,18,52.0,13,999.0,97.0,2,11.0,1.0,1.0,2.0,7,2
15,1,0,44,3.995956724663252,20,16.0,15,200.0,30.0,2,10.0,1.0,1.0,1.0,7,3
16,2,75,19,7.161429878237096,20,44.965345287522325,16,90.0,19.0,1,5.0,1.0,1.0,1.0,7,1
15,4,255,75,4.133157969839949,18,50.0,26,200.0,90.0,3,10.0,1.0,3.0,6.0,7,4
15,1,0,66,2.265256050780673,18,51.52591530631907,23,500.0,30.0,1,0.0,1.0,1.0,1.0,7,2
16,1,48,45,5.247905094084797,18,15.0,18,100.0,20.0,1,15.0,1.0,1.0,2.0,7,3
16,1,35,49,1.7856561546349912,18,25.0,6,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,338,49,3.1435671176459516,19,56.295352586383814,16,0.0,30.0,2,12.0,1.0,1.0,1.0,7,2
16,1,265,30,5.365022984881729,20,100.0,16,0.0,5.0,1,0.0,1.5,1.0,1.0,7,1
15,1,0,50,4.493219868913343,19,79.0,0,213.93,26.73,1,0.0,1.0,2.0,2.0,7,4
16,1,20,35,3.0323083006901523,19,44.25952524781454,7,0.0,10.0,1,15.0,0.5,0.0,1.0,7,2
15,1,316,55,3.8605043524280207,19,150.0,31,213.93,30.0,1,15.0,1.0,1.0,1.0,7,2
16,1,312,54,2.8096869707691234,20,45.36154805195332,27,0.0,0.0,2,0.0,1.0,1.0,1.0,7,2
15,1,7,108,4.8490687722893675,18,85.0,23,500.0,0.0,3,0.0,1.0,2.0,2.0,7,4
16,1,0,100,0.6518100093755439,19,57.37577323565451,5,213.93,26.73,1,0.0,1.5,1.0,1.0,7,2
15,1,56,48,1.7214305632176259,18,46.35117601724348,7,0.0,35.0,1,0.0,1.0,0.0,1.0,7,2
16,1,159,60,1.8748652262138394,19,45.36154805195332,24,0.0,0.0,1,0.0,1.0,1.0,1.0,7,2
16,1,0,42,4.033402928193612,19,52.44869916671093,20,200.0,25.0,2,5.0,1.0,1.0,2.0,7,2
16,2,0,50,4.823740074967888,20,49.82340725634625,11,213.93,26.73,1,0.0,1.0,1.0,1.0,10,2
15,1,360,140,5.704115203066031,18,10.0,23,180.0,35.0,1,30.0,1.0,1.0,3.0,7,6
15,1,0,39,2.3889513757529635,20,60.0,11,100.0,39.0,2,20.0,1.0,1.0,1.0,7,2
15,1,149,140,3.3443404022129055,19,90.78771041178038,12,213.93,20.0,1,0.0,1.0,4.0,4.0,7,7
16,1,4,36,4.024827645200766,20,31.0,12,0.0,8.0,1,5.0,1.0,2.0,2.0,7,2
15,1,0,60,7.347812646448505,18,111.0,10,450.0,26.73,1,0.0,1.0,2.0,2.0,7,4
15,2,22,215,4.07200108364677,20,100.00581837356754,16,500.0,60.0,1,0.0,2.0,4.0,5.0,7,5
15,1,0,60,1.3451643327622975,18,45.0,13,213.93,27.0,1,12.0,1.0,1.0,1.0,7,2
15,1,252,49,4.580979729219596,20,44.33999769002465,27,500.0,50.0,1,0.0,1.0,0.0,1.0,7,1
16,1,288,60,6.270807238510863,20,20.0,13,250.0,25.0,2,20.0,1.0,1.0,2.0,7,2
15,1,0,125,17.563824347769874,19,52.87886639972794,5,213.93,50.0,1,0.0,1.0,1.0,1.0,7,2
16,1,0,40,3.581113615440633,19,10.0,6,0.0,0.0,2,0.0,1.0,1.0,1.0,7,2
16,1,306,39,5.474195025116419,18,64.91543386394022,17,0.0,10.0,1,10.0,1.0,1.0,2.0,7,4
15,1,22,55,3.1568147053255373,20,47.77616332880134,12,100.0,15.0,1,0.0,1.0,1.0,1.0,7,2
16,1,0,25,4.047204572574782,20,59.28445569736342,6,213.93,10.0,1,20.0,1.0,1.0,1.0,7,2
15,1,196,45,4.853147782606479,20,49.0,17,0.0,0.0,1,0.0,1.0,1.0,1.0,7,3
16,1,0,52,4.307204907622026,20,200.0,7,213.93,26.73,1,10.0,2.0,1.0,1.0,7,1
15,1,107,100,2.0886726833011213,18,50.0,8,250.0,80.0,2,12.0,1.0,1.0,2.0,7,4
16,1,47,50,0.9078483366024397,20,47.98764099856414,26,0.0,20.0,2,0.0,1.0,1.0,1.0,10,2
15,1,159,41,6.350730342126744,20,54.0,14,150.0,35.0,1,15.0,1.0,2.0,4.0,7,4
15,1,219,95,5.004791956151006,18,60.0,27,300.0,40.0,3,15.0,1.0,2.0,3.0,7,5
16,1,173,160,2.908900521201381,20,10.0,12,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
16,1,0,64,1.4997147351177966,18,48.655209348899,11,150.0,20.0,1,0.0,1.0,1.0,1.0,7,2
16,1,0,30,6.721183581439837,19,15.0,11,213.93,10.0,1,0.0,1.0,1.0,1.0,8,2
16,1,327,43,3.714727844039817,19,63.004905554025434,13,100.0,20.0,2,25.0,1.0,1.0,1.0,7,2
16,1,90,35,10.528927868942755,19,25.0,11,213.93,5.0,1,0.0,0.5,1.0,1.0,7,1
16,1,0,24,3.7972120636295434,20,20.0,8,213.93,26.73,1,5.0,1.0,1.0,1.0,7,2
15,1,0,50,2.496310070353312,20,10.0,17,100.0,10.0,2,10.0,1.0,2.0,2.0,7,4
16,1,0,34,1.7825340451035139,18,36.0,9,213.93,15.0,1,10.0,1.0,1.0,1.0,7,2
15,2,348,80,2.959468686232221,18,67.39292412280551,16,2000.0,100.0,1,0.0,1.0,1.0,2.0,7,2
16,1,172,40,8.668568337389342,20,15.0,14,0.0,20.0,2,10.0,1.0,1.0,1.0,7,2
15,1,0,60,3.5236211164774924,19,55.967388280504956,7,200.0,26.73,1,0.0,1.0,1.0,3.0,7,3
16,1,0,40,2.495767016640165,20,57.92258871330589,11,500.0,15.0,1,25.0,1.0,1.0,1.0,7,1
15,1,0,58,5.7506049693838435,20,71.16792770665873,7,300.0,15.0,2,15.0,1.5,1.0,1.0,7,3
16,1,0,40,1.6393871049679003,20,60.0,12,213.93,25.0,2,10.0,1.0,1.0,2.0,7,2
16,1,357,35,8.078246140074242,19,42.963406952912536,13,0.0,29.0,1,0.0,1.0,1.0,1.0,7,1
15,1,0,160,3.7638213829945197,18,95.0,15,2000.0,70.0,1,20.0,1.0,1.0,1.0,7,2
16,2,279,69,2.115131399459404,18,44.65729243537504,13,150.0,38.0,1,15.0,0.0,1.0,1.0,8,2
16,1,361,45,5.4823700126659825,19,67.64282773561942,13,100.0,20.0,1,20.0,1.5,1.0,1.0,7,2
15,1,0,142,2.9007254992779377,18,81.9688517752025,16,500.0,20.0,2,27.0,1.0,2.0,2.0,7,4
16,2,301,45,4.749797168574782,20,74.54885639086288,10,200.0,10.0,1,25.0,1.0,1.0,2.0,7,4
15,2,127,200,3.878666952998104,20,140.0,25,200.0,80.0,2,0.0,1.5,2.0,3.0,7,4
16,1,0,35,0.6881559931347493,20,49.316366841988575,13,100.0,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,24,50,5.13627495079229,19,10.0,14,300.0,15.0,1,0.0,1.0,1.0,1.0,7,2
17,14,294,9,2.9494324919241066,20,66.73849477069979,13,0.0,0.0,1,20.0,0.0,1.0,6.0,7,6
17,14,312,9,2.9572905985573343,20,79.15044651395272,13,0.0,0.0,1,20.0,0.0,1.0,8.0,7,8
17,14,316,9,2.8910034117586743,20,79.15044651395272,14,0.0,0.0,1,20.0,0.0,1.0,8.0,7,8
17,14,310,9,3.0188189480744256,20,79.15044651395272,13,0.0,0.0,1,20.0,0.0,1.0,8.0,7,8
16,14,279,39,2.839957461212952,20,49.82340725634625,14,213.93,26.73,1,0.0,1.0,1.0,2.0,7,2
16,1,332,28,3.4012194453820714,19,41.42070463487984,5,213.93,10.0,1,0.0,1.0,1.0,1.0,7,1
16,1,0,30,5.584583832598236,18,15.0,12,0.0,5.0,1,10.0,1.0,1.0,1.0,7,2
16,3,19,45,3.0516263379465474,20,70.11913016272416,20,213.93,19.0,1,0.0,2.0,1.0,2.0,10,3
15,1,222,66,21.8034105423375,20,68.08797797292931,26,150.0,40.0,2,12.0,1.0,2.0,3.0,7,3
15,3,0,123,5.524823791599816,18,88.07748359023938,8,150.0,40.0,5,25.0,1.0,2.0,3.0,7,5
15,1,10,35,4.272138379699768,19,49.82340725634625,11,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,317,28,9.06804928281358,20,10.0,19,213.93,26.73,1,23.0,1.0,1.0,2.0,7,2
15,1,7,99,3.4138660736546984,20,66.92728312430154,9,213.93,35.0,2,0.0,1.0,2.0,2.0,7,4
16,6,335,38,3.9107861704441214,20,24.0,22,0.0,12.0,1,11.0,1.0,1.0,2.0,11,4
15,2,220,43,3.312797386375516,18,150.0,22,300.0,75.0,2,10.0,1.0,0.0,2.0,7,4
15,1,37,38,4.413516067027589,20,53.26191711915008,16,300.0,50.0,1,0.0,1.0,1.0,1.0,7,2
15,1,0,55,6.205097523856177,20,69.66697210622397,18,350.0,15.0,1,25.0,1.0,1.0,2.0,7,3
15,1,0,34,1.1095982142902074,20,42.271041277037995,7,213.93,26.73,1,0.0,0.5,1.0,1.0,7,2
15,1,0,150,1.3291416716351003,18,79.93317244537585,10,213.93,40.0,4,15.0,1.0,3.0,5.0,7,4
16,1,0,27,5.740619109307058,20,15.0,8,213.93,26.73,1,0.0,1.5,1.0,1.0,7,2
15,1,339,68,2.7507962633114764,20,38.0,14,213.93,29.0,1,20.0,1.0,1.0,1.0,7,2
15,1,0,40,4.7945746230033865,19,55.95170891038592,10,100.0,30.0,2,0.0,1.0,1.0,1.0,7,3
16,1,44,23,4.136248754209255,20,10.0,6,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,2,251,50,6.0314097680703025,18,73.82650508655166,6,250.0,25.0,2,20.0,1.0,1.0,2.0,7,4
15,1,0,40,2.907851554114244,18,55.54700477844726,17,1500.0,26.73,2,0.0,1.0,1.0,2.0,7,2
15,2,343,95,2.7108795591142103,18,100.0,17,300.0,80.0,1,25.0,1.0,1.0,3.0,7,4
15,1,184,61,2.0663274044606457,18,64.8517350193152,6,200.0,50.0,2,10.0,1.0,1.0,2.0,7,3
16,1,0,25,3.750846761110059,20,20.0,0,213.93,26.73,1,10.0,1.0,1.0,1.0,7,2
16,1,40,60,1.7847729533385641,20,23.0,17,200.0,40.0,1,15.0,1.0,1.0,1.0,7,2
15,1,0,80,3.72839875684927,18,75.0,16,500.0,15.0,2,25.0,1.0,2.0,2.0,7,4
16,1,360,35,5.10789275063851,20,20.0,16,0.0,30.0,1,25.0,2.0,1.0,1.0,7,2
16,1,190,45,4.83517789870615,20,62.01289438100236,9,200.0,5.0,1,0.0,2.0,1.0,1.0,7,2
15,1,0,45,3.86981646340767,20,57.84358630893174,7,250.0,20.0,1,15.0,1.0,1.0,1.0,7,2
15,1,17,120,4.1530799037470585,20,75.08670092174603,21,0.0,60.0,2,10.0,1.0,2.0,2.0,7,4
15,1,0,90,5.936870854102596,18,65.61423665099613,8,213.93,25.0,1,0.0,1.0,2.0,4.0,7,4
16,1,0,50,7.115696790576108,20,51.84695888403458,12,0.0,5.0,3,10.0,1.0,1.0,1.0,7,2
15,1,0,120,11.110479528796494,18,15.0,10,250.0,70.0,1,0.0,2.0,3.0,8.0,7,8
15,1,231,63,4.037037577232246,18,56.37486115707967,21,500.0,50.0,1,10.0,1.0,0.0,1.0,7,2
15,3,213,114,0.9800033362197285,20,103.17838232866515,15,213.93,60.0,3,20.0,2.0,2.0,0.0,7,5
15,3,364,50,12.136283023997628,19,20.0,14,100.0,40.0,1,30.0,1.0,1.0,2.0,7,2
16,1,168,27,8.005832345909111,19,43.53975716713299,24,100.0,30.0,1,0.0,1.0,1.0,1.0,7,1
16,1,36,20,4.114380411041229,19,62.0148235881391,15,200.0,0.0,1,40.0,0.5,1.0,1.0,8,2
15,1,0,105,3.4285181481251303,18,10.0,9,300.0,50.0,3,0.0,1.5,2.0,2.0,7,4
15,1,195,90,0.9087910581735995,20,164.0,16,100.0,45.0,2,65.0,1.0,2.0,2.0,7,2
16,1,0,20,6.264502393375252,20,21.0,13,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,0,46,1.2932029428526322,20,45.80659361884322,17,100.0,0.0,2,0.0,1.0,1.0,1.0,10,2
15,1,9,60,1.406691827506041,19,56.48660508816396,6,0.0,10.0,1,0.0,1.0,2.0,2.0,7,3
15,3,227,215,2.0312692612964187,18,150.0,10,800.0,80.0,1,25.0,1.5,1.0,3.0,7,6
15,7,365,79,0.9189943616207173,20,90.0,25,0.0,0.0,1,69.0,1.0,2.0,4.0,7,7
16,7,365,54,0.889813776524062,20,90.0,17,0.0,0.0,1,49.0,1.0,1.0,4.0,7,4
15,1,0,129,1.580668674254884,18,118.95816908747943,11,300.0,40.0,6,60.0,1.0,3.0,6.0,7,6
15,1,0,73,3.1005118199606962,18,100.0,7,100.0,35.0,1,9.0,1.0,1.0,1.0,7,2
16,7,365,54,1.0154133638693519,20,90.0,21,0.0,0.0,1,49.0,1.0,1.0,1.0,7,2
15,1,83,85,4.611644496292241,20,56.46471176796781,9,300.0,30.0,1,10.0,1.0,1.0,1.0,7,2
16,1,0,55,0.561204500747217,18,130.0,8,150.0,20.0,1,0.0,1.0,1.0,1.0,7,2
15,1,0,160,4.061886246820553,18,100.0,16,300.0,30.0,1,0.0,1.0,3.0,3.0,7,4
16,1,0,33,4.090948688177206,20,10.0,6,100.0,20.0,1,12.0,1.0,1.0,1.0,7,2
15,1,0,27,4.321161289183708,19,50.57619196113237,5,213.93,5.0,1,0.0,1.0,2.0,2.0,7,2
16,1,0,30,2.9336795634483033,19,10.0,8,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
15,1,37,38,2.9008417780276994,20,56.30801705218138,8,200.0,10.0,1,15.0,1.0,1.0,2.0,7,2
15,2,286,50,7.363058309493945,18,85.83781494203203,15,500.0,150.0,3,15.0,1.0,2.0,2.0,7,3
16,1,264,29,1.3508626267386277,20,10.0,14,70.0,26.73,1,0.0,1.0,1.0,1.0,7,1
15,1,0,49,3.3090685116431846,19,28.0,5,150.0,30.0,1,10.0,1.0,1.0,1.0,8,2
15,2,339,150,4.740541330853702,18,96.49764218263323,27,500.0,45.0,6,25.0,1.0,2.0,3.0,7,6
16,1,310,60,4.148492010147153,19,48.283203743159014,10,213.93,15.0,1,0.0,1.0,1.0,2.0,7,2
15,1,220,49,3.0039576202408926,20,15.0,16,150.0,25.0,2,15.0,1.0,1.0,1.0,7,2
16,1,0,45,1.0310006164257053,20,68.5543581889992,22,100.0,15.0,2,25.0,1.0,1.0,1.0,7,3
15,1,221,35,5.571774319071705,18,15.0,15,213.93,30.0,1,0.0,1.0,1.0,1.0,7,2
16,1,0,35,8.077733062951017,20,15.0,13,213.93,10.0,1,10.0,1.0,1.0,1.0,7,2
16,1,0,30,4.174002803571199,19,24.0,7,200.0,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,0,50,4.573845914248443,20,57.0,7,0.0,40.0,2,0.0,1.0,1.0,1.0,7,2
16,1,0,64,5.98580645451145,18,10.0,14,0.0,15.0,2,10.0,1.0,2.0,2.0,7,3
16,1,365,99,4.546894095950452,18,63.96164388553539,18,0.0,50.0,2,10.0,1.0,1.0,1.0,7,3
15,5,190,55,1.8422731204011022,18,30.0,14,400.0,35.0,2,10.0,1.0,0.0,1.0,7,2
15,2,226,35,20.687582529201347,19,30.0,11,0.0,55.0,1,15.0,1.0,2.0,2.0,7,4
16,1,0,56,4.07759627505507,18,65.33435327652029,10,100.0,26.73,1,0.0,1.0,2.0,3.0,7,4
15,1,364,65,6.883960759977314,18,10.0,13,400.0,30.0,1,0.0,1.0,1.0,2.0,7,3
16,7,365,54,1.0406510280043024,20,90.0,25,0.0,0.0,1,49.0,1.0,1.0,1.0,7,1
15,6,111,57,3.0590011422497394,20,55.0,26,0.0,25.0,2,18.0,1.0,2.0,3.0,7,4
16,2,31,42,1.9976771570369463,20,60.0,16,100.0,15.0,1,10.0,0.5,1.0,1.0,7,2
16,1,0,40,5.082836061082851,20,49.538889625433534,10,150.0,26.73,1,0.0,1.0,1.0,2.0,7,2
16,2,193,33,10.087615854670286,20,18.0,23,100.0,20.0,1,10.0,1.0,1.0,1.0,7,2
15,2,87,39,5.1010300427341315,20,68.85457328385644,19,0.0,40.0,2,10.0,1.0,1.0,2.0,7,4
16,1,20,40,3.0364960791138915,18,10.0,8,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,0,40,4.906045597700747,19,45.333692288532944,7,213.93,20.0,1,0.0,1.0,0.0,1.0,7,2
15,1,0,128,5.839147268271887,18,93.84164802636994,13,600.0,40.0,4,10.0,2.0,3.0,4.0,7,4
15,2,191,24,5.981064649335294,18,51.27025718182766,16,0.0,45.0,1,0.0,1.0,1.0,2.0,7,2
16,1,8,29,6.907068929160451,20,43.11039097036212,21,100.0,26.73,1,0.0,1.0,1.0,1.0,7,1
15,2,62,70,1.4226848697308563,18,62.71655470292197,17,100.0,40.0,1,20.0,1.0,1.0,1.0,7,2
15,1,0,85,3.8929426009357297,18,61.136888647729066,24,95.0,20.0,2,5.0,1.0,2.0,2.0,7,3
16,1,364,65,2.39123419999014,18,64.37043835016878,7,213.93,26.73,2,12.0,1.5,1.0,1.0,7,2
16,2,365,55,1.9766437934763996,19,10.0,13,0.0,20.0,1,0.0,1.0,1.0,1.0,7,1
15,1,148,60,5.884921037967332,18,46.0,23,0.0,20.0,1,15.0,1.0,1.0,3.0,7,6
16,4,99,20,14.73222460412047,18,30.0,10,213.93,5.0,1,10.0,1.0,1.0,1.0,7,2
16,1,274,24,3.9477967589275975,18,27.0,14,213.93,8.0,1,8.0,1.0,1.0,1.0,7,2
15,1,0,50,3.895171548673023,20,15.0,8,150.0,35.0,2,10.0,1.0,2.0,2.0,7,4
15,1,41,30,14.40145987804547,18,30.0,28,0.0,15.0,1,15.0,1.0,1.0,2.0,7,2
16,1,173,40,2.2565714425227963,20,13.0,10,500.0,30.0,2,10.0,1.0,1.0,1.0,7,2
16,1,64,39,4.489741280876998,20,57.683058372954555,19,213.93,20.0,1,15.0,1.0,1.0,1.0,7,2
15,1,0,58,3.6432850565966626,20,59.46900617657024,5,100.0,10.0,2,15.0,1.0,2.0,2.0,7,2
15,1,261,65,5.242948426038236,19,10.0,9,0.0,0.0,1,15.0,1.0,1.0,2.0,7,2
16,1,17,35,4.337308614978715,18,22.0,8,300.0,10.0,1,0.0,2.0,1.0,1.0,7,2
15,1,0,95,3.5213706846710178,18,10.0,4,150.0,30.0,2,20.0,1.0,2.0,2.0,7,3
16,1,0,30,4.594030230334012,19,30.0,10,213.93,20.0,1,10.0,1.0,1.0,1.0,7,3
16,1,54,28,5.886954518647474,18,56.37001189964914,19,213.93,10.0,1,15.0,1.0,1.0,1.0,7,2
15,1,0,65,3.480645067491914,18,40.0,8,100.0,20.0,2,0.0,1.0,1.0,1.0,7,2
15,1,17,63,3.1984190915329536,20,64.62921223587026,14,150.0,50.0,1,10.0,1.0,1.0,1.0,7,3
16,1,0,42,3.485297315528518,20,10.0,21,0.0,0.0,1,20.0,1.0,1.0,1.0,7,1
16,1,66,70,3.234550871664536,20,100.0,20,213.93,15.0,1,0.0,1.0,1.0,1.0,7,2
15,1,0,100,5.206198311246654,20,72.0,14,0.0,25.0,2,10.0,1.0,1.0,1.0,7,2
15,1,0,65,3.2379467243294773,20,60.0,12,200.0,25.0,2,15.0,1.0,1.0,2.0,7,3
15,1,0,50,2.668316194863035,18,10.0,18,0.0,10.0,1,0.0,1.0,1.0,1.0,8,2
16,1,0,25,4.4574813112082206,19,49.44631898014834,7,213.93,26.73,1,10.0,1.0,1.0,1.0,7,1
16,2,245,30,5.6747769400989805,19,30.0,16,0.0,10.0,1,15.0,1.5,1.0,1.0,7,2
15,1,0,95,6.229187163392355,18,64.19352517406344,13,1000.0,15.0,1,0.0,1.0,1.0,2.0,7,4
15,1,284,59,1.6267860691105838,20,49.55634559636096,16,500.0,15.0,1,0.0,1.0,1.0,1.0,7,2
15,2,19,65,3.168885529323337,20,50.0,14,150.0,60.0,1,0.0,1.0,1.0,1.0,7,2
16,1,0,55,4.772975898470765,19,49.82340725634625,0,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,0,60,4.170674683977693,18,58.0,10,200.0,0.0,3,12.0,1.0,1.0,2.0,7,4
16,1,0,32,3.8654143124248295,19,49.316366841988575,7,100.0,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,0,65,3.125379820197224,19,70.0,10,213.93,25.0,2,20.0,1.0,1.0,2.0,7,2
16,4,80,16,10.538196290893662,18,40.0,19,90.0,36.0,1,11.0,1.0,1.0,1.0,10,2
15,1,0,40,4.4211612462916525,19,10.0,0,213.93,15.0,1,0.0,1.0,0.0,1.0,10,2
16,1,0,40,4.533341026457195,18,15.0,14,0.0,20.0,1,0.0,1.0,1.0,2.0,7,2
16,1,62,37,4.2232611181059525,20,15.0,24,0.0,8.0,1,5.0,1.0,1.0,2.0,7,2
16,1,365,60,1.7848567088867338,18,40.0,8,500.0,30.0,1,20.0,1.5,1.0,2.0,7,1
16,1,323,75,4.969584785195248,18,55.652294851774805,14,213.93,26.73,1,10.0,1.0,1.0,1.0,7,2
16,1,0,38,6.525146256637952,19,20.0,12,213.93,26.73,1,0.0,1.0,1.0,1.0,7,3
16,1,0,28,3.224919390165343,19,47.626680506506304,10,213.93,10.0,1,0.0,1.0,1.0,1.0,7,2
15,1,0,90,3.886113041321064,19,10.0,10,100.0,20.0,2,20.0,1.0,2.0,4.0,7,6
15,2,0,59,2.3984898584930483,20,89.38840084051131,15,0.0,30.0,2,20.0,1.0,2.0,6.0,7,6
15,1,0,54,5.69728825552211,20,10.0,15,213.93,30.0,2,10.0,1.0,2.0,2.0,7,3
16,1,362,48,3.8973668670798647,20,39.15557218032686,12,0.0,0.0,1,0.0,1.0,1.0,1.0,7,1
16,1,0,40,2.6470595345594807,19,49.82340725634625,6,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,0,63,5.16565562539812,20,75.82901323038807,9,100.0,15.0,3,10.0,1.0,2.0,3.0,7,5
15,2,238,69,6.751455095626181,18,75.0,12,150.0,70.0,1,0.0,1.0,1.0,1.0,7,4
15,1,0,45,5.294141718500177,18,110.0,13,500.0,26.73,2,5.0,1.0,3.0,3.0,7,3
15,1,6,80,3.882315229080358,20,85.0,12,213.93,50.0,2,30.0,1.0,1.0,1.0,7,3
16,1,0,40,3.7488341582499043,18,58.934109998792195,17,200.0,30.0,1,15.0,1.0,1.0,1.0,7,2
15,1,21,85,6.11523077338771,20,10.0,19,213.93,30.0,2,15.0,1.0,1.0,1.0,7,2
15,1,0,52,3.9040006645314103,20,57.7866741319219,23,300.0,15.0,1,5.0,1.0,1.0,1.0,7,3
16,1,0,26,3.170372336050414,19,41.15809534021876,12,213.93,8.0,1,0.0,1.0,1.0,1.0,10,1
16,1,195,25,1.3073773441435186,18,55.27786885767328,25,213.93,15.0,1,12.0,1.0,1.0,1.0,10,2
15,1,0,85,4.951226871339469,18,57.70980095058123,10,200.0,40.0,1,0.0,1.0,1.0,2.0,7,3
16,1,9,83,4.065639304463752,20,79.99575810420717,24,213.93,40.0,1,0.0,1.0,2.0,6.0,7,6
16,1,0,50,2.2349949211203186,19,62.23535899959919,11,213.93,26.73,1,0.0,1.0,1.0,2.0,7,4
15,1,252,131,2.7473707714739253,19,100.0,9,250.0,45.0,1,0.0,1.0,2.0,2.0,7,2
16,2,85,48,2.588979497607826,20,57.37577323565451,26,213.93,26.73,1,0.0,1.5,1.0,1.0,7,2
15,1,0,55,3.5119946850649835,19,10.0,11,213.93,26.73,1,0.0,1.0,1.0,2.0,7,2
15,1,0,79,4.838897800583958,20,100.0,9,150.0,40.0,2,10.0,1.0,1.0,4.0,7,4
16,1,0,35,7.473996920711454,19,57.72362619506122,10,1000.0,50.0,1,0.0,1.5,1.0,1.0,7,1
15,2,333,400,5.5050787706902655,18,137.80600200506376,17,213.93,26.73,1,0.0,2.0,4.0,12.0,7,12
15,3,74,65,0.7126699572778105,19,58.99610484625996,7,213.93,30.0,1,15.0,1.0,1.0,1.0,7,2
16,1,0,32,4.261280035474998,19,55.652294851774805,6,213.93,26.73,1,10.0,1.0,1.0,2.0,7,2
15,1,364,169,8.084728193687585,18,10.0,21,500.0,44.0,2,39.0,1.0,2.0,2.0,7,10
16,3,60,40,3.038355029496439,18,43.09471160024308,20,0.0,30.0,1,0.0,1.0,1.0,1.0,7,1
16,1,0,30,3.150207532412503,19,55.652294851774805,7,213.93,26.73,1,10.0,1.0,1.0,1.0,7,2
16,1,25,70,4.347714115056409,19,54.473051830645396,10,0.0,25.0,1,10.0,1.0,1.0,1.0,7,2
16,1,0,43,5.370526871820736,19,41.09610049275099,9,200.0,8.0,1,0.0,1.0,1.0,1.0,8,1
15,1,98,42,4.17413987579313,18,10.0,11,200.0,26.73,1,0.0,1.0,0.0,1.0,7,2
16,1,35,35,2.839151591163722,20,43.61743138471979,19,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
15,1,0,95,1.8646142951901374,18,95.23091677325166,25,200.0,30.0,2,20.0,1.5,3.0,5.0,7,5
15,1,0,65,1.562292081207059,20,50.25277345311712,4,213.93,30.0,1,0.0,1.0,1.0,1.0,7,2
15,1,0,100,4.6077215086154215,18,72.83599225417588,8,213.93,80.0,1,0.0,1.0,2.0,4.0,7,4
15,1,0,60,1.2755497509438598,18,63.64466694103802,11,213.93,10.0,1,0.0,1.0,2.0,3.0,7,4
16,2,155,28,2.469784658350617,18,15.0,12,100.0,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,0,75,4.4272553496966,20,77.61403246113937,9,213.93,30.0,4,15.0,1.0,1.0,2.0,7,5
16,1,0,59,2.503232969286147,19,56.02938312797272,6,213.93,26.73,1,0.0,1.0,1.0,3.0,7,3
